,sentence1,sentence2,similarity_score
3422,"['statecraft', 'schedule', 'blast', 'early', 'tomorrow', 'late', 'friday', 'jiuquan', 'launch', 'site', 'sobs', 'desert']","['statecraft', 'schedule', 'blast', 'wednesday', 'friday', 'launch', 'site', 'sobs', 'desert']",4.0
3423,"['long', 'long', 'flat', 'australia', 'singapore', 'south', 'lose', 'percent']","['australia', 'flat', 'singapore', 'percent', 'midday', 'south', 'add', 'percent']",2.400000095367432
3424,"['suv', 'mark', 'residential', 'street', 'monrovia', 'rag', 'elf', 'slogan', 'set', 'ablaze', 'house', 'tom', 'right', 'say']","['suv', 'mark', 'residential', 'street', 'monrovia', 'rag', 'elf', 'slogan', 'say', 'tom', 'right']",3.5
3425,"['case', 'indiana', 'illinois', 'suspect']","['suspect', 'case', 'illinois', 'indiana']",5.0
3426,"['pill', 'polypi', 'contain', 'aspirin', 'cholestrol', 'lower', 'drug', 'blood', 'pressure', 'lower', 'drug', 'half', 'standard', 'dose', 'colic', 'acid']","['ingredient', 'polypi', 'contain', 'aspirin', 'cholestrol', 'lower', 'station', 'blood', 'pressure', 'lower', 'agent', 'half', 'dose', 'colic', 'acid']",5.0
3427,"['drive', 'car', 'people', 'kill', 'metre', 'away', 'say', 'sunday']","['right', 'drive', 'car', 'people', 'kill', 'metre', 'away']",4.0
3428,"['tuesday', 'arrangement', 'hearing', 'harsh', 'plead', 'guilty', 'count', 'burial', 'service', 'fraud', 'count', 'make', 'false', 'statement']","['hearing', 'plead', 'guilty', 'burial', 'service', 'fraud', 'false', 'statement', 'charge']",3.0
3429,"['revenue', 'extra', 'premium', 'huge']","['extra', 'premium', 'collect']",1.3329999446868896
3430,"['semiconductor', 'giant', 'say', 'yesterday', 'second', 'quarter', 'profit', 'double', 'year', 'ago', 'strong', 'expect', 'demand', 'computer', 'microprocessor', 'offset', 'weakness', 'communication', 'chip', 'business']","['second', 'quarter', 'profit', 'double', 'revenue', 'grow', 'percent', 'year', 'ago', 'chip', 'make', 'giant', 'report', 'strong', 'expect', 'demand', 'personal', 'computer', 'microprocessor']",3.799999952316284
3431,"['schroeder', 'cancel', 'italian', 'holiday', 'tetani', 'refuse', 'apologise', 'spur', 'come', 'berlusconi', 'compare', 'german', 'politician', 'gaze', 'concentration', 'camp', 'guard']","['tetani', 'remark', 'stoke', 'tension', 'italian', 'crime', 'minister', 'ilio', 'berlusconi', 'week', 'compare', 'german', 'member', 'european', 'parliament', 'gaze', 'concentration', 'camp', 'guard']",3.0
3432,"['openmanage', 'software', 'include', 'update', 'packages', 'sms', 'help', 'automatic', 'management', 'server', 'hardware', 'application', 'operating', 'system', 'patch', 'single', 'tool']","['update', 'package', 'help', 'automatic', 'management', 'server', 'hardware', 'application', 'operating', 'system', 'patch', 'tool', 'unpleasantly', 'vague']",2.6670000553131104
3433,"['sweep', 'minute', 'die', 'cold', 'moriarty', 'think']","['embankment', 'moriarty', 'think', 'sweep', 'minute', 'die', 'cold']",4.0
3434,"['lurd', 'call', 'interim', 'government', 'employment', 'western', 'peacekeeping', 'force']","['rebel', 'call', 'employment', 'peacekeeping', 'force']",3.0
3435,"['kedo', 'spokesman', 'poland', 'rico', 'say', 'executive', 'board', 'decide', 'refer', 'question', 'capital']","['executive', 'board', 'decide', 'refer', 'capital', 'organ', 'energy', 'development', 'organization', 'say']",4.0
3436,"['benchmark', 'treasury', 'year', 'note', 'gain', 'yield', 'percent']","['benchmark', 'year', 'note', 'recently', 'yield', 'percent']",2.75
3437,"['prosecutor', 'face', 'ask', 'topsy', 'report', 'seal', 'portion', 'longer', 'peterson', 'topsy', 'report', 'favorable', 'defense', 'lean', 'medium']","['ask', 'topsy', 'report', 'seal', 'portion', 'topsy', 'report', 'peterson', 'unborn', 'son', 'favorable', 'defense', 'lean', 'medium']",4.0
3438,"['volume', 'moderate', 'million', 'share', 'million', 'point', 'tuesday']","['volume', 'come', 'million', 'share', 'million', 'point', 'wednesday']",1.5
3439,"['penn', 'traffic', 'stock', 'close', 'cent', 'share', 'wednesday', 'nasdaq', 'cent']","['penn', 'traffic', 'stock', 'close', 'wednesday', 'cent', 'cent', 'percent', 'tuesday', 'close']",3.75
3440,"['hotly', 'contest', 'legislation', 'change', 'state', 'takeover', 'law', 'help', 'michigan', 'base', 'development', 'company', 'end', 'takeover', 'clear', 'state', 'senate', 'thursday']","['legislation', 'change', 'state', 'takeover', 'law', 'help', 'bloomfield', 'hills', 'base', 'cabman', 'centers', 'end', 'billion', 'takeover', 'win', 'committee', 'approval', 'tuesday']",2.75
3441,"['union', 'include', 'powerful', 'cgt', 'remain', 'opposed', 'reform', 'demand', 'government', 'begin', 'fresh', 'negotiation']","['powerful', 'cgt', 'union', 'remain', 'opposed', 'plan', 'demand', 'government', 'negotiate', 'reform']",4.0
3442,"['family', 'own', 'cheetah', 'strip', 'club', 'begin']","['search', 'conduct', 'simultaneously', 'maid', 'strip', 'club', 'diego', 'begin']",1.5
3443,"['new', 'bill', 'dedicate', 'cover', 'percent', 'drug', 'cost']","['senior', 'responsible', 'percent', 'drug', 'cost', 'pocket', 'total', 'reach']",1.7999999523162842
3444,"['thousand', 'rd', 'infantry', 'troop', 'include', 'rd', 'brigade', 'combat', 'team', 'base', 'sort', 'running', 'columbus', 'begin', 'return', 'week']","['thousand', 'troop', 'division', 'rd', 'brigade', 'combat', 'team', 'base', 'sort', 'running', 'columbus', 'begin', 'return', 'week', 'flight', 'continue', 'friday']",4.0
3445,"['prairie', 'dog', 'sell', 'exotic', 'pet', 'believe', 'infect', 'illinois', 'pet', 'shop', 'gambian', 'giant', 'rat', 'import', 'africa']","['prairie', 'dog', 'believe', 'infect', 'pet', 'shop', 'gambian', 'rat', 'import', 'africa']",3.5999999046325684
3446,"['defense', 'appeal', 'house', 'ruling', 'trial']","['defense', 'lawyer', 'appeal', 'ruling', 'trial', 'appellate', 'court']",3.400000095367432
3447,"['committee', 'appoint', 'defense', 'secretary', 'donald', 'rumsfeld', 'order', 'congress']","['public', 'hearing', 'second', 'panel', 'create', 'defense', 'secretary', 'donald', 'rumsfeld', 'pressure', 'congress']",2.5999999046325684
3448,"['indiana', 'rank', 'mccloskey', 'die', 'sunday', 'bloomington', 'battle', 'bladder', 'cancer']","['mccloskey', 'die', 'sunday', 'afternoon', 'home', 'year', 'long', 'battle', 'bladder', 'cancer']",3.25
3449,"['hospital', 'red', 'cross', 'appeal', 'blood', 'donor', 'yesterday']","['connecticut', 'hospital', 'association', 'join', 'red', 'cross', 'monday', 'call', 'blood', 'donor']",3.75
3450,"['mexico', 'wish', 'guarantee', 'citizen', 'safety']","['mexico', 'wish', 'avoid', 'violence']",4.0
3451,"['spain', 'currently', 'hold', 'rotate', 'presidency']","['spain', 'currently', 'hold', 'presidency']",4.199999809265137
3452,"['treaty', 'sign']","['cf', 'treaty', 'sign']",4.199999809265137
3453,"['gorgich', 'pashtoon', 'execute', 'prison']","['gorgich', 'pashtoon', 'execute', 'traffic', 'heroin', 'sister', 'baluchestan', 'province']",3.200000047683716
3454,"['safe', 'bourada', 'sentence', 'year', 'prison']","['james', 'badaoui', 'sentence', 'year']",0.6000000238418579
3455,"['santo', 'state', 'radioactive', 'material', 'primary', 'basis', 'generation', 'crude', 'weapon', 'mass', 'destruction', 'terrorist']","['cranium', 'radioactive', 'material', 'primary', 'basis', 'generation', 'dirty', 'weapon', 'mass', 'destruction', 'terrorist']",3.5999999046325684
3456,"['fulfil', 'berghella', 'state', 'digital', 'worm', 'name', 'sq', 'hell', 'particularly', 'virulent', 'implicate', 'rate', 'time', 'hour']","['fulfil', 'berghella', 'state', 'digital', 'worm', 'name', 'sq', 'hell', 'high', 'capacity', 'delicate', 'digital', 'worm', 'name', 'sq', 'hell', 'slow', 'post', 'italian', 'computer', 'network', 'make', 'computer', 'inoperable']",3.5999999046325684
3457,"['sober', 'state', 'large', 'interest', 'intellectual', 'property', 'right', 'year', 'ago']","['sober', 'state', 'nation', 'strong', 'intellectual', 'property', 'right']",2.0
3458,"['investigator', 'claim', 'british', 'company', 'cover']","['russian', 'investigator', 'state', 'british', 'company', 'cover']",4.400000095367432
3459,"['russia', 'naso', 'member', 'country', 'hold', 'meeting', 'fall', 'conventional', 'force', 'europe', 'treaty', 'cf']","['russian', 'parliament', 'vote', 'unanimously', 'suspend', 'russia', 'participation', 'conventional', 'force', 'europe', 'cf', 'treaty']",1.399999976158142
3460,"['united', 'states', 'government', 'naso', 'member', 'refuse', 'ratify', 'amend', 'treaty', 'official', 'moscow', 'withdraw', 'troop', 'soviet', 'republic', 'moldavia', 'georgia']","['united', 'states', 'naso', 'member', 'refuse', 'ratify', 'amend', 'treaty', 'russia', 'completely', 'withdraw', 'moldavia', 'georgia']",4.599999904632568
3461,"['russia', 'immediately', 'increase', 'military', 'strength', 'russian', 'border']","['russia', 'hesitate', 'increase', 'military', 'strength', 'russian', 'border', 'need', 'arise']",2.0
3462,"['center', 'operational', 'august']","['center', 'formally', 'open']",2.200000047683716
3463,"['brazilian', 'police', 'surround', 'slum', 'north', 'rio', 'de', 'janeiro', 'rid', 'violent', 'drug', 'trafficker']","['police', 'officer', 'surround', 'slum', 'north', 'rio', 'de', 'janeiro', 'rid', 'violent', 'drug', 'trafficker', 'seize', 'weapon', 'drug']",3.799999952316284
3464,"['regional', 'international', 'non', 'proliferation', 'issue', 'address', 'dialogue', 'negotiation']","['second', 'proposal', 'regional', 'international', 'non', 'proliferation', 'issue', 'address', 'dialogue', 'negotiation']",3.5999999046325684
3465,"['come', 'occur', 'afghanistan', 'attack', 'anti', 'government', 'insurgent', 'increase', 'recent', 'day']","['coming', 'occur', 'afghanistan', 'police', 'state', 'responsible']",2.5999999046325684
3466,"['georgian', 'government', 'webster', 'intense', 'saber', 'attack', 'follow', 'russian', 'military', 'strike', 'georgia', 'late', 'week']","['saber', 'attack', 'follow', 'russian', 'military', 'strike', 'launch', 'georgia', 'late', 'week']",4.800000190734863
3467,"['switzerland', 'trade', 'diplomatic', 'relation', 'ran', 'criticize', 'recent', 'month', 'foreign', 'minister', 'micheline', 'calm', 'red', 'travel', 'march', 'sign', 'deal', 'ran', 'state', 'gas', 'firm']","['switzerland', 'trade', 'diplomatic', 'relation', 'islamic', 'republic', 'criticize', 'recent', 'month', 'foreign', 'minister', 'micheline', 'calm', 'red', 'travel', 'march', 'sign', 'gas', 'deal']",3.799999952316284
3468,"['conventional', 'force', 'europe', 'treaty', 'limit', 'number', 'military', 'aircraft', 'tank', 'non', 'nuclear', 'heavy', 'weapon', 'europe']","['conventional', 'force', 'europe', 'treaty', 'sign', 'russian', 'naso', 'member']",2.799999952316284
3469,"['african', 'union', 'propose', 'peacekeeping', 'mission', 'help', 'somalia', 'struggle', 'transitional', 'government', 'stability', 'somalia']","['african', 'union', 'propose', 'peacekeeping', 'mission', 'aid', 'struggle', 'transitional', 'government', 'stabilize', 'somalia', 'particularly', 'withdrawal', 'ethiopian', 'force']",3.5999999046325684
3470,"['report', 'state', 'syrian', 'government', 'conceal', 'nuclear', 'facility', 'attack', 'site']","['expert', 'begin', 'analyze', 'report', 'state', 'syrian', 'government', 'conceal', 'nuclear', 'facility', 'attack', 'site']",4.199999809265137
3471,"['drug', 'know', 'ice', 'shall']","['methamphetamine', 'know', 'ice']",3.400000095367432
3472,"['national', 'regional', 'international', 'effort', 'end', 'illicit', 'trade', 'small', 'arm', 'light', 'weapon']","['global', 'community', 'cooperate', 'end', 'illicit', 'trade', 'small', 'arm', 'light', 'weapon']",4.0
3473,"['religious', 'extremist', 'continue', 'parisian', 'despite', 'banking', 'militant', 'group']","['religious', 'extremist', 'continue', 'parisian', 'despite', 'banking', 'militant', 'group', 'pakistani', 'government']",4.0
3474,"['russian', 'official', 'call', 'conference', 'conventional', 'force', 'europe', 'treaty', 'discuss', 'ratification', 'amend', 'treaty']","['antonov', 'speak', 'day', 'conference', 'conventional', 'force', 'europe', 'treaty']",3.200000047683716
3475,"['russian', 'president', 'sign', 'decree', 'suspend', 'russia', 'application', 'european', 'arm', 'control', 'treaty']","['president', 'vladimir', 'sign', 'decree', 'suspend', 'russia', 'participation', 'conventional', 'force', 'europe', 'treaty']",4.400000095367432
3476,"['myanmar', 'know', 'bursa']","['myanmar', 'call', 'bursa']",5.0
3477,"['huallaga', 'locate', 'northeast', 'capital', 'limb']","['porto', 'habea', 'locate', 'km', 'northeast', 'manage', 'nicaragua']",0.0
3478,"['naso', 'regret', 'russia', 'decision', 'suspend', 'participation', 'cf']","['russia', 'decision', 'suspend', 'participation', 'cf', 'step', 'wrong', 'direction']",3.799999952316284
3479,"['human', 'right', 'violation', 'myanmar', 'include', 'summary', 'execution', 'torture', 'recruitment', 'child', 'soldier']","['human', 'right', 'violation', 'include', 'summary', 'execution', 'torture', 'recruitment', 'child']",4.199999809265137
3480,"['general', 'nikolski', 'yakov', 'state', 'telephone', 'state', 'scientific', 'center', 'apply', 'microbiology', 'reliable', 'system', 'protection', 'case', 'emergency']","['general', 'nikolski', 'yakov', 'longtime', 'director', 'state', 'scientific', 'center', 'applied', 'microbiology']",2.400000095367432
3481,"['competition', 'japanese', 'german', 'country', 'contract']","['compete', 'japanese', 'company', 'shinkansen', 'german', 'company', 'ice', 'contract']",3.5999999046325684
3482,"['legislation', 'recent', 'effort', 'japan', 'ascribe', 'freedom', 'tightly', 'control', 'military', 'overturn', 'ban', 'military', 'use', 'space']","['legislation', 'recent', 'effort', 'japan', 'ascribe', 'freedom', 'tightly', 'control', 'military', 'technically', 'know', 'self', 'defense', 'force']",3.799999952316284
3483,"['south', 'launch', 'new', 'bullet', 'train', 'reach']","['south', 'bullet', 'train', 'system']",2.0
3484,"['russia', 'member', 'quarter', 'middle', 'east']","['russia', 'member', 'nag']",2.200000047683716
3485,"['anatole', 'sokolov', 'soviet', 'build', 'missile', 'defense', 'system', 'moscow', 'obsolete', 'efficient']","['soviet', 'build', 'missile', 'defense', 'system', 'moscow', 'obsolete', 'efficient']",4.599999904632568
3486,"['deal', 'process', 'year']","['idea', 'investigation', 'run', 'nuclear', 'activity', 'year']",0.6000000238418579
3487,"['adherence', 'non', 'proliferation', 'obligation', 'enhance', 'mutual', 'trust', 'foster', 'international', 'cooperation', 'nuclear', 'energy']","['hang', 'state', 'country', 'abide', 'non', 'proliferation', 'obligation', 'order', 'enhance', 'mutual', 'trust', 'create', 'sound', 'environment', 'international', 'cooperation', 'nuclear', 'energy']",3.200000047683716
3488,"['french', 'energy', 'transport', 'company', 'sign', 'contract', 'build', 'high', 'speed', 'rail', 'link', 'shanghai']","['sign', 'contract', 'build', 'high', 'speed', 'rail', 'link', 'shanghai']",4.0
3489,"['drug', 'integral', 'decade']","['drug', 'form', 'year']",2.0
3490,"['international', 'atomic', 'energy', 'agency', 'reach', 'agreement', 'italian', 'official', 'state', 'remain', 'issue', 'ambiguity', 'ran', 'nuclear', 'program', 'activity']","['accord', 'say', 'remain', 'issue', 'ambiguity', 'ran', 'nuclear', 'program', 'activity']",3.400000095367432
3491,"['police', 'apprehend', 'people', 'include', 'foreigner', 'suspicion', 'traffic', 'drug', 'pus', 'popular', 'downtown', 'area']","['police', 'apprehend', 'people', 'suspicion', 'traffic', 'drug', 'downtown', 'bar']",3.799999952316284
3492,"['russia', 'ratify', 'update', 'treaty', 'united', 'states', 'naso', 'member', 'refuse', 'argue', 'moscow', 'fulfill', 'obligation', 'withdraw', 'force', 'georgia', 'moldavia', 'separatist', 'region', 'trans', 'dnieper']","['russia', 'ratify', 'amend', 'version', 'united', 'states', 'naso', 'member', 'refuse', 'russian', 'government', 'withdraw', 'troop', 'soviet', 'republic', 'moldavia', 'georgia']",4.199999809265137
3493,"['conflicting', 'opinion', 'extent', 'damage', 'suffer', 'insurgency']","['violence', 'continue', 'despite', 'conflict', 'opinion', 'extent', 'damage', 'suffer', 'rebel', 'group']",3.200000047683716
3494,"['demand', 'province', 'world', 'large', 'opium', 'produce', 'region']","['demand', 'province', 'world', 'large', 'producer', 'opium']",5.0
3495,"['police', 'state', 'tsar', 'wen', 'hung', 'extract', 'taiwan']","['police', 'state', 'hung', 'run']",1.7999999523162842
3496,"['individual', 'arrest', 'release']","['zambian', 'arrest', 'juvenile']",1.600000023841858
3497,"['mexican', 'president', 'elope', 'caldron', 'send', 'special', 'agent', 'soldier', 'sinaloa', 'high', 'degree', 'organized', 'crime', 'drug', 'trafficking']","['mexican', 'president', 'elope', 'caldron', 'send', 'special', 'agent', 'soldier', 'sinaloa', 'fight', 'drug', 'trafficking']",4.599999904632568
3498,"['berlin', 'host', 'level', 'meeting', 'october', 'save', 'key', 'european', 'arm', 'control', 'treaty', 'conventional', 'force', 'europe', 'cf']","['russia', 'suspend', 'participation', 'key', 'european', 'arm', 'control', 'treaty', 'govern', 'employment', 'troop', 'europe']",1.7999999523162842
